,0
145,0.03576540581820655
146,0.0355391755531027
147,0.04668490846635935
148,0.04566738345602743
149,0.03513000459995665
150,0.034701877977819186
151,0.03305767534887009
152,0.043037445158657255
153,0.06298997353736664
154,0.027365462862478502
155,0.031005809807080096
156,0.029577898153043555
157,0.03349971950227026
158,0.06059050096928883
159,0.02792294488606086
160,0.04047269449932444
161,0.015164466228107715
162,0.04710544378588453
163,0.016310988306549982
164,0.038562979040481324
165,0.02157246202802781
166,0.023327985325485592
167,0.026844699417396103
168,0.02458231848906273
169,0.02152765238687593
170,0.04705693811907468
171,0.04188121238917078
172,0.03681117495741005
173,0.053264493728221875
174,0.02042474158309279
175,0.025988091042039606
176,0.0291942780009049
177,0.02319688389867454
178,0.02870928789304469
179,0.01994011124405986
180,0.035681594024110044
181,0.03149914132997493
182,0.02427391779922134
183,0.02566431842143501
184,0.04567620650953989
185,0.03309248291849559
186,0.03515976235160505
187,0.023370064880344467
188,0.025298329174821402
189,0.017885765109517813
190,0.029220601072452952
191,0.011697792381523658
192,0.03246515249423114
193,0.03272766075199504
194,0.02772583416726873
195,0.030762813833673987
196,0.03290009230831601
197,0.02689175793578407
198,0.031319038255218264
199,0.025847171679382722
200,0.0122765282488525
201,0.047513721285912934
202,0.03616225668582575
203,0.012960387345501105
204,0.050574686256504464
205,0.053679471482501843
206,0.05817620650953989
207,0.0509004183246608
208,0.07979134782165088
209,0.03247739871936387
210,0.04574992347719625
211,0.05812213039485771
212,0.04194010402978881
213,0.010244018289600386
214,0.05448828660031605
215,0.0674145495357617
216,0.04133590607980982
217,0.04736557494133256
218,0.0446908478726661
219,0.06737729194815206
220,0.06577670645852465
221,0.05529175027491528
222,0.049746735284690626
223,0.04292113049688811
224,0.07643354265025529
225,0.05559891847770641
226,0.07529486787062548
227,0.038796155618010586
228,0.08085340961909682
229,0.03433709566157787
230,0.02553180127981166
231,0.08974092006690719
232,0.1347510110285592
233,0.19664842383636383
234,0.2787312580967309
235,0.3234098561371288
236,0.3630098969492907
237,0.3983654729109274
238,0.42291449852055907
239,0.45059483726150384
240,0.4652938475665747
241,0.4761029486787062
242,0.48368125701459025
243,0.4897433935312723
244,0.4961585552494643
245,0.49671411080501987
246,0.4986848280787674
247,0.49934190388735833
248,0.4998474645444342
249,0.4997969594939291
250,0.4998474645444342
251,0.4999489847974696
252,0.4999489847974696
253,0.4999489847974696
254,0.4999489847974696
255,0.4999489847974696
256,0.4999489847974696
257,0.4999489847974696
258,0.4999489847974696
259,0.4999489847974696
260,0.4999489847974696
261,0.4999489847974696
262,0.4999489847974696
263,0.4999489847974696
264,0.4999489847974696
265,0.4999489847974696
266,0.4999489847974696
267,0.4999489847974696
268,0.4999489847974696
269,0.4999489847974696
270,0.4999489847974696
271,0.4999489847974696
272,0.4999489847974696
273,0.4999489847974696
274,0.4999489847974696
275,0.4999489847974696
276,0.4999489847974696
277,0.4999489847974696
278,0.4999489847974696
279,0.4999489847974696
280,0.4999489847974696
281,0.4999489847974696
282,0.4999489847974696
283,0.4999489847974696
284,0.4999489847974696
285,0.4999489847974696
286,0.4999489847974696
287,0.4999489847974696
288,0.4999489847974696
289,0.4999489847974696
290,0.4999489847974696
291,0.4999489847974696
292,0.4999489847974696
293,0.4999489847974696
294,0.4999489847974696
295,0.4999489847974696
296,0.4999489847974696
297,0.4999489847974696
298,0.4999489847974696
299,0.4999489847974696
300,0.4999489847974696
301,0.4999489847974696
302,0.4999489847974696
303,0.4999489847974696
304,0.4999489847974696
305,0.4999489847974696
306,0.4999489847974696
307,0.4999489847974696
308,0.4999489847974696
309,0.4999489847974696
310,0.4999489847974696
311,0.4999489847974696
312,0.4999489847974696
313,0.4999489847974696
314,0.4999489847974696
315,0.4999489847974696
316,0.4999489847974696
317,0.4999489847974696
318,0.4999489847974696
319,0.4999489847974696
320,0.4999489847974696
321,0.4999489847974696
322,0.4999489847974696
323,0.4999489847974696
324,0.4999489847974696
325,0.4999489847974696
326,0.4999489847974696
327,0.4999489847974696
328,0.4999489847974696
329,0.4999489847974696
330,0.4999489847974696
331,0.4999489847974696
332,0.4999489847974696
333,0.4999489847974696
334,0.4999489847974696
335,0.4999489847974696
336,0.4999489847974696
337,0.4999489847974696
338,0.4999489847974696
339,0.4999489847974696
340,0.4999489847974696
341,0.4999489847974696
342,0.4999489847974696
343,0.4999489847974696
344,0.4999489847974696
345,0.4999489847974696
346,0.4999489847974696
347,0.4999489847974696
348,0.4999489847974696
349,0.4999489847974696
350,0.4999489847974696
351,0.4999489847974696
352,0.4999489847974696
353,0.4999489847974696
354,0.4999489847974696
355,0.4999489847974696
356,0.4999489847974696
357,0.4999489847974696
358,0.4999489847974696
359,0.4999489847974696
360,0.4999489847974696
361,0.4999489847974696
362,0.4999489847974696
363,0.4999489847974696
364,0.4999489847974696
365,0.4999489847974696
366,0.4999489847974696
367,0.4999489847974696
368,0.4999489847974696
369,0.4999489847974696
370,0.4999489847974696
371,0.4999489847974696
372,0.4999489847974696
373,0.4999489847974696
374,0.4999489847974696
375,0.4999489847974696
376,0.4999489847974696
377,0.4999489847974696
378,0.4999489847974696
379,0.4999489847974696
380,0.4999489847974696
381,0.4999489847974696
382,0.4999489847974696
383,0.4999489847974696
384,0.4999489847974696
385,0.4999489847974696
386,0.4999489847974696
387,0.4999489847974696
388,0.4999489847974696
389,0.4999489847974696
390,0.4999489847974696
391,0.4999489847974696
392,0.4999489847974696
393,0.4999489847974696
394,0.4999489847974696
395,0.4999489847974696
396,0.4999489847974696
397,0.4999489847974696
398,0.4999489847974696
399,0.4999489847974696
400,0.4999489847974696
401,0.4999489847974696
402,0.4999489847974696
403,0.4999489847974696
404,0.4999489847974696
405,0.4999489847974696
406,0.4999489847974696
407,0.4999489847974696
408,0.4999489847974696
409,0.4999489847974696
410,0.4999489847974696
411,0.4999489847974696
412,0.4999489847974696
413,0.4999489847974696
414,0.4999489847974696
415,0.4999489847974696
416,0.4999489847974696
417,0.4999489847974696
418,0.4999489847974696
419,0.4999489847974696
420,0.4999489847974696
421,0.4999489847974696
422,0.4999489847974696
423,0.4999489847974696
424,0.4999489847974696
425,0.4999489847974696
426,0.4999489847974696
427,0.4999489847974696
428,0.4999489847974696
429,0.4999489847974696
430,0.4999489847974696
431,0.4999489847974696
432,0.4999489847974696
433,0.4999489847974696
434,0.4999489847974696
435,0.4999489847974696
436,0.4999489847974696
437,0.4999489847974696
438,0.4999489847974696
439,0.4999489847974696
440,0.4999489847974696
441,0.4999489847974696
442,0.4999489847974696
443,0.4999489847974696
444,0.4999489847974696
445,0.4999489847974696
446,0.4999489847974696
447,0.4999489847974696
448,0.4999489847974696
449,0.4999489847974696
450,0.4999489847974696
451,0.4999489847974696
452,0.4999489847974696
453,0.4999489847974696
454,0.4999489847974696
455,0.4999489847974696
456,0.4999489847974696
457,0.4999489847974696
458,0.4999489847974696
459,0.4999489847974696
460,0.4999489847974696
461,0.4999489847974696
462,0.4999489847974696
463,0.4999489847974696
464,0.4999489847974696
465,0.4999489847974696
466,0.4999489847974696
467,0.4999489847974696
468,0.4999489847974696
469,0.4999489847974696
470,0.4999489847974696
471,0.4999489847974696
472,0.4999489847974696
473,0.4999489847974696
474,0.4999489847974696
475,0.4999489847974696
476,0.4999489847974696
477,0.4999489847974696
478,0.4999489847974696
479,0.4999489847974696
480,0.4999489847974696
481,0.4999489847974696
482,0.4999489847974696
483,0.4999489847974696
484,0.4999489847974696
485,0.4999489847974696
486,0.4999489847974696
487,0.4999489847974696
488,0.4999489847974696
489,0.4999489847974696
490,0.4999489847974696
491,0.4999489847974696
492,0.4999489847974696
493,0.4999489847974696
494,0.4999489847974696
495,0.4999489847974696
496,0.4999489847974696
497,0.4999489847974696
498,0.4999489847974696
499,0.4999489847974696
500,0.4999489847974696
501,0.4999489847974696
502,0.4999489847974696
503,0.4999489847974696
504,0.4999489847974696
505,0.4999489847974696
506,0.4999489847974696
507,0.4999489847974696
508,0.4999489847974696
509,0.4999489847974696
510,0.4999489847974696
511,0.4999489847974696
512,0.4999489847974696
513,0.4999489847974696
514,0.4999489847974696
515,0.4999489847974696
516,0.4999489847974696
517,0.4999489847974696
518,0.4999489847974696
519,0.4999489847974696
520,0.4999489847974696
521,0.4999489847974696
522,0.4999489847974696
523,0.4999489847974696
524,0.4999489847974696
525,0.4999489847974696
526,0.4999489847974696
527,0.4999489847974696
528,0.4999489847974696
529,0.4999489847974696
530,0.4999489847974696
531,0.4999489847974696
532,0.4999489847974696
533,0.4999489847974696
534,0.4999489847974696
535,0.4999489847974696
536,0.4999489847974696
537,0.4999489847974696
538,0.4999489847974696
539,0.4999489847974696
540,0.4999489847974696
541,0.4999489847974696
542,0.4999489847974696
543,0.4999489847974696
544,0.4999489847974696
545,0.4999489847974696
546,0.4999489847974696
547,0.4999489847974696
548,0.4999489847974696
549,0.4999489847974696
550,0.4999489847974696
551,0.4999489847974696
552,0.4999489847974696
553,0.4999489847974696
554,0.4999489847974696
555,0.4999489847974696
556,0.4999489847974696
557,0.4999489847974696
558,0.4999489847974696
559,0.4999489847974696
560,0.4999489847974696
561,0.4999489847974696
562,0.4999489847974696
563,0.4999489847974696
564,0.4999489847974696
565,0.4999489847974696
566,0.4999489847974696
567,0.4999489847974696
568,0.4999489847974696
569,0.4999489847974696
570,0.4999489847974696
571,0.4999489847974696
572,0.4999489847974696
573,0.4999489847974696
574,0.4999489847974696
575,0.4999489847974696
576,0.4999489847974696
577,0.4999489847974696
578,0.4999489847974696
579,0.4999489847974696
580,0.4999489847974696
581,0.4999489847974696
582,0.4999489847974696
583,0.4999489847974696
584,0.4999489847974696
585,0.4999489847974696
586,0.4999489847974696
587,0.4999489847974696
588,0.4999489847974696
589,0.4999489847974696
590,0.4999489847974696
591,0.4999489847974696
592,0.4999489847974696
593,0.4999489847974696
594,0.4999489847974696
595,0.4999489847974696
596,0.4999489847974696
597,0.4999489847974696
598,0.4999489847974696
599,0.4999489847974696
600,0.4999489847974696
601,0.4999489847974696
602,0.4999489847974696
603,0.4999489847974696
604,0.4999489847974696
605,0.4999489847974696
606,0.4999489847974696
607,0.4999489847974696
608,0.4999489847974696
609,0.4999489847974696
610,0.4999489847974696
611,0.4999489847974696
612,0.4999489847974696
613,0.4999489847974696
614,0.4999489847974696
615,0.4999489847974696
616,0.4999489847974696
617,0.4999489847974696
618,0.4999489847974696
619,0.4999489847974696
620,0.4999489847974696
621,0.4999489847974696
622,0.4999489847974696
623,0.4999489847974696
624,0.4999489847974696
625,0.4999489847974696
626,0.4999489847974696
627,0.4999489847974696
628,0.4999489847974696
629,0.4999489847974696
630,0.4999489847974696
631,0.4999489847974696
632,0.4999489847974696
633,0.4999489847974696
634,0.4999489847974696
635,0.4999489847974696
636,0.4999489847974696
637,0.4999489847974696
638,0.4999489847974696
639,0.4999489847974696
640,0.4999489847974696
641,0.4999489847974696
642,0.4999489847974696
643,0.4999489847974696
644,0.4999489847974696
645,0.4999489847974696
646,0.4999489847974696
647,0.4999489847974696
648,0.4999489847974696
649,0.4998474645444342
650,0.4999489847974696
651,0.4999489847974696
652,0.4999489847974696
653,0.4999489847974696
654,0.4999489847974696
655,0.4998474645444342
656,0.4999489847974696
657,0.4997464544434241
658,0.4998474645444342
659,0.4997464544434241
660,0.499695949392919
661,0.4997969594939291
662,0.4997969594939291
663,0.4997969594939291
664,0.499695949392919
665,0.4993924089378634
666,0.4994434241403938
667,0.4995949392919089
668,0.4991398836853381
669,0.4994939291908988
670,0.4989378634833179
671,0.4987863483318028
672,0.4990893786348331
673,0.4984328129782674
674,0.4984328129782674
675,0.498280787674727
676,0.49742271196816645
677,0.49722069176614625
678,0.49742271196816645
679,0.4966646260585654
680,0.49610907050300984
681,0.4954525048464442
682,0.4950989694929088
683,0.4940883583307825
684,0.49312825221916123
685,0.4936848280787674
686,0.49141108050198956
687,0.49055300479542896
688,0.4908560350984593
689,0.48939087848178753
690,0.49035098459340876
691,0.4865615753494541
692,0.4876742169166411
693,0.4868651158045097
694,0.485450464238343
695,0.4848444036322824
696,0.48388480767268643
697,0.48332925211713085
698,0.4811070298949086
699,0.4801974288337924
700,0.48075247423732265
701,0.4784797469645954
702,0.47534843383328224
703,0.4767641057034996
704,0.4730757065605549
705,0.4731267217630853
706,0.4704484236302417
707,0.47186409550045905
708,0.470551474339353
709,0.46873176206509526
710,0.466459034792368
711,0.4658019589837771
712,0.4648433833282317
713,0.4603974084277114
714,0.46216666343429835
715,0.4590332619120497
716,0.4560544842363023
717,0.45439631016536425
718,0.4552453831241709
719,0.45251760024487286
720,0.4522666672850327
721,0.45267020140183584
722,0.4468210600312611
723,0.44708100028960135
724,0.44460973988430363
725,0.44635666943900787
726,0.44383494675352636
727,0.4404077196822834
728,0.4414106894426929
729,0.4400272115433833
730,0.43524613146165364
731,0.4379822127566405
732,0.43424348542734414
733,0.43394205291358634
734,0.43337842159057055
735,0.43208369905679694
736,0.4297442609614836
737,0.4306178002863035
738,0.4321644652437428
739,0.42889429089641434
740,0.4261506990555046
741,0.41917262101682057
742,0.4199981642256665
743,0.4220519190476338
744,0.41974630844031924
745,0.41967818167389637
746,0.42167129840045864
747,0.4158238419291373
748,0.41573217121732575
749,0.4194140826693627
750,0.41820538030822696
751,0.41596068892166227
752,0.41691159153739504
753,0.41818112561179593
754,0.41376246200913325
755,0.4152897810733746
756,0.41105509659050116
757,0.4135362934518123
758,0.4151795468107347
759,0.4137498681677847
760,0.4135841821266778
761,0.4085471940568359
762,0.4088386749857518
763,0.4050167628741243
764,0.40719763444051776
765,0.4027801608655603
766,0.40241791190138293
767,0.40463860366752924
768,0.40213644453926056
769,0.3982860150766486
770,0.39602915286937324
771,0.38851022622923437
772,0.3882634251143203
773,0.38324343320976306
774,0.3729909457462767
775,0.3708424985025702
